JobName,ReqMem,ReqCPUs,ReqGPUs,ReqDuration,ActualDuration,Submit
job3219,4000000,1,0,345600,7443,1612277484
job3220,4000000,1,0,345600,3828,1612277485
job3221,4000000,1,0,345600,14989,1612277485
job3222,4000000,1,0,345600,8053,1612277485
job3223,4000000,1,0,345600,9212,1612277485
job3224,4000000,1,0,345600,16428,1612277485
job3225,4000000,1,0,345600,8248,1612277485
job3226,4000000,1,0,345600,9953,1612277486
job3227,4000000,1,0,345600,8315,1612277486
job3228,4000000,1,0,345600,13917,1612277486
job3229,4000000,1,0,345600,9781,1612277486
job3230,4000000,1,0,345600,10410,1612277486
job3231,4000000,1,0,345600,8634,1612277486
job3232,4000000,1,0,345600,13403,1612277486
job3233,4000000,1,0,345600,8796,1612277486
job3234,4000000,1,0,345600,10089,1612277487
job3235,4000000,1,0,345600,10870,1612277487
job3236,4000000,1,0,345600,8908,1612277487
job3237,4000000,1,0,345600,13118,1612277487
job3238,4000000,1,0,345600,10170,1612277487
job3239,4000000,1,0,345600,17165,1612277487
job3240,4000000,1,0,345600,10622,1612277488
job3241,4000000,1,0,345600,10379,1612277488
job3242,4000000,1,0,345600,9075,1612277488
job3243,4000000,1,0,345600,8897,1612277488
job3244,4000000,1,0,345600,12997,1612277488
job3245,4000000,1,0,345600,8949,1612277488
job3246,4000000,1,0,345600,12055,1612277489
job3247,4000000,1,0,345600,7878,1612277489
job3248,4000000,1,0,345600,9743,1612277489
job3249,4000000,1,0,345600,12864,1612277489
job3250,4000000,1,0,345600,10967,1612277489
job3251,4000000,1,0,345600,14814,1612277489
job3252,4000000,1,0,345600,9453,1612277489
job3253,4000000,1,0,345600,10461,1612277489
job3254,4000000,1,0,345600,9261,1612277490
job3255,4000000,1,0,345600,9843,1612277490
job3256,4000000,1,0,345600,8620,1612277490
job3257,4000000,1,0,345600,11967,1612277490
job3258,4000000,1,0,345600,15569,1612277490
job3259,4000000,1,0,345600,10054,1612277490
job3260,4000000,1,0,345600,11833,1612277491
job3261,4000000,1,0,345600,9410,1612277491
job3262,4000000,1,0,345600,11899,1612277491
job3263,4000000,1,0,345600,10035,1612277491
job3264,4000000,1,0,345600,8585,1612277491
job3265,4000000,1,0,345600,12638,1612277491
job3266,4000000,1,0,345600,12621,1612277491
job3267,4000000,1,0,345600,10938,1612277491
job3268,4000000,1,0,345600,14072,1612277492
job3269,4000000,1,0,345600,11921,1612277492
job3270,4000000,1,0,345600,13473,1612277492
job3271,4000000,1,0,345600,13427,1612277492
job3272,4000000,1,0,345600,10252,1612277492
job3273,4000000,1,0,345600,13156,1612277492
job3274,4000000,1,0,345600,8786,1612277493
job3275,4000000,1,0,345600,8554,1612277493
job3276,4000000,1,0,345600,8040,1612277493
job3277,4000000,1,0,345600,9483,1612277493
job3278,4000000,1,0,345600,9208,1612277493
job3279,4000000,1,0,345600,11758,1612277493
job3280,4000000,1,0,345600,8427,1612277493
job3281,4000000,1,0,345600,9390,1612277493
job3282,4000000,1,0,345600,8513,1612277494
job3283,4000000,1,0,345600,7956,1612277494
job3284,4000000,1,0,345600,9903,1612277494
job3285,4000000,1,0,345600,8678,1612277494
job3286,4000000,1,0,345600,8105,1612277494
job3287,4000000,1,0,345600,10000,1612277494
job3288,4000000,1,0,345600,13015,1612277494
job3289,4000000,1,0,345600,9153,1612277495
job3290,4000000,1,0,345600,13180,1612277495
job3291,4000000,1,0,345600,9722,1612277495
job3292,4000000,1,0,345600,9327,1612277495
job3293,4000000,1,0,345600,9903,1612277495
job3294,4000000,1,0,345600,11116,1612277495
job3295,4000000,1,0,345600,10940,1612277495
job3296,4000000,1,0,345600,8966,1612277496
job3297,4000000,1,0,345600,12093,1612277496
job3298,4000000,1,0,345600,10728,1612277496
job3299,50000000,50,0,864000,0,1612277557
job3300,192000000,8,0,1296000,1,1612277769
job3301,84000000,6,0,1036800,0,1612277791
job3302,84000000,6,0,1382400,1135133,1612277798
job3303,350000000,14,0,1468800,0,1612277813
job3304,72000000,6,0,1468800,1,1612277835
job3305,96000000,8,0,1468800,1093290,1612277854
job3306,96000000,8,0,1382400,0,1612277856
job3307,96000000,8,0,1382400,1,1612277860
job3308,2000000,2,0,1800,16,1612277867
job3309,90000000,6,0,1382400,1,1612277874
job3310,90000000,6,0,1382400,0,1612277876
job3311,96000000,6,0,1468800,0,1612277878
job3312,90000000,6,0,1382400,0,1612277882
job3313,90000000,6,0,1468800,0,1612277886
job3314,90000000,6,0,1382400,1,1612277889
job3315,128000000,8,0,1468800,1,1612277891
job3316,90000000,6,0,1382400,1,1612277893
job3317,84000000,6,0,1209600,0,1612277897
job3318,84000000,6,0,1382400,0,1612277901
job3319,72000000,6,0,864000,0,1612277905
job3320,120000000,8,0,1209600,0,1612277911
job3321,72000000,6,0,1296000,0,1612277914
job3322,16000000,1,0,86400,562,1612277915
job3323,16000000,1,0,86400,2985,1612277915
job3324,16000000,1,0,86400,4462,1612277915
job3325,16000000,1,0,86400,4649,1612277915
job3326,16000000,1,0,86400,5485,1612277915
job3327,16000000,1,0,86400,6324,1612277915
job3328,16000000,1,0,86400,6954,1612277915
job3329,16000000,1,0,86400,7652,1612277915
job3330,16000000,1,0,86400,8119,1612277915
job3331,16000000,1,0,86400,8336,1612277915
job3332,16000000,1,0,86400,8936,1612277915
job3333,16000000,1,0,86400,9017,1612277915
job3334,16000000,1,0,86400,9240,1612277915
job3335,16000000,1,0,86400,9226,1612277915
job3336,16000000,1,0,86400,9348,1612277915
job3337,16000000,1,0,86400,9273,1612277915
job3338,16000000,1,0,86400,9417,1612277915
job3339,16000000,1,0,86400,9433,1612277915
job3340,16000000,1,0,86400,9340,1612277915
job3341,16000000,1,0,86400,9288,1612277915
job3342,16000000,1,0,86400,9024,1612277915
job3343,16000000,1,0,86400,9366,1612277915
job3344,16000000,1,0,86400,9143,1612277915
job3345,16000000,1,0,86400,12377,1612277915
job3346,16000000,1,0,86400,12275,1612277915
job3347,16000000,1,0,86400,12073,1612277915
job3348,16000000,1,0,86400,9045,1612277915
job3349,16000000,1,0,86400,3415,1612277915
job3350,16000000,1,0,86400,6130,1612277915
job3351,16000000,1,0,86400,7117,1612277915
job3352,16000000,1,0,86400,10334,1612277915
job3353,16000000,1,0,86400,11684,1612277915
job3354,16000000,1,0,86400,12026,1612277915
job3355,16000000,1,0,86400,11762,1612277915
job3356,16000000,1,0,86400,12438,1612277915
job3357,16000000,1,0,86400,11781,1612277915
job3358,16000000,1,0,86400,12704,1612277915
job3359,16000000,1,0,86400,12981,1612277915
job3360,16000000,1,0,86400,12638,1612277915
job3361,16000000,1,0,86400,12845,1612277915
job3362,16000000,1,0,86400,12581,1612277915
job3363,16000000,1,0,86400,12470,1612277915
job3364,16000000,1,0,86400,7970,1612277915
job3365,16000000,1,0,86400,2404,1612277915
job3366,16000000,1,0,86400,5507,1612277915
job3367,16000000,1,0,86400,5934,1612277915
job3368,16000000,1,0,86400,7926,1612277915
